#C'dt(s)', 'Y(V)', 'FLOW(mbarl/s)', 'R(V)', 'PHASE(degrees)', 'FREQ(Hz)', 'dt(s)'
#I'TIME[].dt', 'SR830[GPIB0::1::INSTR].Y', 'PL300[GPIB0::1::INSTR].FLOW', 'SR830[GPIB0::1::INSTR].R', 'SR830[GPIB0::1::INSTR].PHASE', 'SR830[GPIB0::1::INSTR].FREQ', 'TIME[].dt'
#P'dt', 'Y', 'FLOW', 'R', 'PHASE', 'FREQ', 'dt'
3724.6  -0.000145913  0.0  0.00757602  -1.098  1951.1  3724.65
3739.81  -0.000146867  0.0  0.00757793  -1.104  1919.9  3739.86
3755.01  -0.000146867  0.0  0.00758079  -1.11  1889.1  3755.06
3770.21  -0.00014782  0.0  0.00758269  -1.11  1858.9  3770.26
3785.42  -0.000148774  0.0  0.0075846  -1.116  1829.2  3785.47
3800.62  -0.000148774  0.0  0.00758651  -1.122  1799.9  3800.67
3815.83  -0.000148774  0.0  0.00758842  -1.122  1771.1  3815.88
3831.04  -0.000149728  0.0  0.00759128  -1.128  1742.7  3831.08
3846.23  -0.000150681  0.0  0.00759318  -1.134  1714.8  3846.28
3861.45  -0.000150681  0.0  0.00759509  -1.134  1687.4  3861.5
3876.67  -0.000150681  0.0  0.007597  -1.134  1660.4  3876.71
3891.88  -0.000151635  0.0  0.00759891  -1.14  1633.8  3891.92
3907.07  -0.000151635  0.0  0.00760177  -1.14  1607.7  3907.12
3922.27  -0.000152589  0.0  0.00760368  -1.146  1581.9  3922.32
3937.47  -0.000153542  0.0  0.00760558  -1.152  1556.6  3937.52
3952.67  -0.000153542  0.0  0.00760749  -1.152  1531.7  3952.72
3967.87  -0.000153542  0.0  0.00761035  -1.152  1507.2  3967.92
3983.08  -0.000153542  0.0  0.00761226  -1.152  1483.1  3983.12
3998.28  -0.000153542  0.0  0.00761417  -1.152  1459.3  3998.33
4013.49  -0.000154496  0.0  0.00761703  -1.158  1436.0  4013.54
4028.69  -0.000154496  0.0  0.00761893  -1.158  1413.0  4028.74
4043.9  -0.000154496  0.0  0.00762084  -1.158  1390.4  4043.95
4059.11  -0.000154496  0.0  0.0076237  -1.158  1368.1  4059.15
4074.31  -0.00015545  0.0  0.00762561  -1.164  1346.2  4074.36
4089.52  -0.00015545  0.0  0.00762752  -1.164  1324.7  4089.57
4104.72  -0.00015545  0.0  0.00763038  -1.158  1303.5  4104.77
4119.93  -0.00015545  0.0  0.00763324  -1.158  1282.6  4119.98
4135.14  -0.00015545  0.0  0.00763515  -1.158  1262.1  4135.19
4150.35  -0.00015545  0.0  0.00763705  -1.158  1241.9  4150.4
4165.56  -0.00015545  0.0  0.00763991  -1.158  1222.0  4165.61
4180.76  -0.00015545  0.0  0.00764182  -1.158  1202.4  4180.81
4195.96  -0.00015545  0.0  0.00764373  -1.158  1183.2  4196.01
4211.16  -0.00015545  0.0  0.00764659  -1.158  1164.3  4211.21
4226.37  -0.00015545  0.0  0.0076485  -1.158  1145.6  4226.41
4241.58  -0.000154496  0.0  0.00765136  -1.152  1127.3  4241.63
4256.79  -0.000154496  0.0  0.00765327  -1.152  1109.2  4256.84
4271.99  -0.000154496  0.0  0.00765517  -1.152  1091.5  4272.04
4287.21  -0.000153542  0.0  0.00765708  -1.146  1074.0  4287.25
4302.4  -0.000153542  0.0  0.00765994  -1.146  1056.8  4302.45
4317.61  -0.000153542  0.0  0.00766185  -1.14  1039.9  4317.65
4332.81  -0.000153542  0.0  0.00766471  -1.14  1023.3  4332.86
4348.02  -0.000152589  0.0  0.00766662  -1.134  1006.9  4348.07
4363.24  -0.000152589  0.0  0.00766852  -1.134  990.8  4363.29
4378.44  -0.000152589  0.0  0.00767043  -1.134  974.9  4378.49
4393.65  -0.000151635  0.0  0.00767234  -1.128  959.3  4393.7
4408.85  -0.000150681  0.0  0.0076752  -1.128  944.0  4408.9
4424.06  -0.000150681  0.0  0.00767711  -1.122  928.8  4424.11
4439.26  -0.000150681  0.0  0.00767902  -1.116  914.0  4439.31
4454.46  -0.000149728  0.0  0.00768188  -1.116  899.4  4454.51
4469.67  -0.000149728  0.0  0.00768378  -1.116  885.0  4469.72
4484.87  -0.000148774  0.0  0.00768569  -1.11  870.8  4484.92
4500.08  -0.000148774  0.0  0.00768855  -1.104  856.9  4500.13
4515.28  -0.00014782  0.0  0.00769046  -1.098  843.1  4515.33
4530.49  -0.000146867  0.0  0.00769237  -1.092  829.6  4530.54
4545.7  -0.000146867  0.0  0.00769427  -1.092  816.4  4545.75
4560.91  -0.000145913  0.0  0.00769618  -1.08  803.3  4560.96
4576.12  -0.000144959  0.0  0.00769809  -1.08  790.4  4576.17
4591.33  -0.000144006  0.0  0.0077  -1.074  777.8  4591.38
4606.53  -0.000144006  0.0  0.00770286  -1.068  765.3  4606.58
4621.74  -0.000143052  0.0  0.00770476  -1.062  753.1  4621.79
4636.95  -0.000142098  0.0  0.00770667  -1.056  741.0  4637.0
4652.15  -0.000142098  0.0  0.00770858  -1.05  729.2  4652.19
4667.35  -0.000140191  0.0  0.00771049  -1.038  717.5  4667.39
4682.54  -0.000140191  0.0  0.00771239  -1.038  706.0  4682.59
4697.75  -0.000139237  0.0  0.0077143  -1.032  694.7  4697.8
4712.96  -0.000138284  0.0  0.00771621  -1.026  683.6  4713.01
4728.15  -0.00013733  0.0  0.00771812  -1.014  672.7  4728.2
4743.36  -0.00013733  0.0  0.00772002  -1.014  661.9  4743.41
4758.57  -0.000135423  0.0  0.00772193  -1.002  651.3  4758.61
4773.76  -0.000134469  0.0  0.00772384  -0.996  640.9  4773.81
4788.98  -0.000133515  0.0  0.00772479  -0.99  630.6  4789.03
4804.18  -0.000133515  0.0  0.0077267  -0.984  620.5  4804.23
4819.39  -0.000131608  0.0  0.00772861  -0.972  610.6  4819.44
4834.6  -0.000131608  0.0  0.00773051  -0.966  600.8  4834.64
4849.79  -0.000129701  0.0  0.00773242  -0.96  591.2  4849.84
4865.0  -0.000128747  0.0  0.00773433  -0.954  581.7  4865.05
4880.21  -0.000128747  0.0  0.00773528  -0.948  572.4  4880.26
4895.42  -0.00012684  0.0  0.00773814  -0.936  563.3  4895.47
4910.62  -0.000125886  0.0  0.0077391  -0.93  554.2  4910.66
4925.81  -0.000124932  0.0  0.00774005  -0.924  545.4  4925.86
4941.01  -0.000123979  0.0  0.00774196  -0.912  536.6  4941.06
4956.21  -0.000122071  0.0  0.00774291  -0.906  528.1  4956.26
4971.42  -0.000122071  0.0  0.00774482  -0.9  519.6  4971.47
4986.63  -0.000120163  0.0  0.00774577  -0.888  511.3  4986.68
5001.84  -0.000120163  0.0  0.00774768  -0.882  503.1  5001.89
5017.05  -0.00011921  0.0  0.00774863  -0.876  495.1  5017.09
5032.25  -0.000118256  0.0  0.00775054  -0.87  487.1  5032.3
5047.45  -0.000116349  0.0  0.00775149  -0.858  479.3  5047.5
5062.66  -0.000115395  0.0  0.0077534  -0.846  471.7  5062.71
5077.87  -0.000113488  0.0  0.00775436  -0.84  464.1  5077.92
5093.07  -0.000113488  0.0  0.00775531  -0.834  456.7  5093.12
5108.29  -0.00011158  0.0  0.00775722  -0.822  449.4  5108.33
5123.49  -0.00011158  0.0  0.00775817  -0.816  442.2  5123.53
5138.68  -0.000109673  0.0  0.00776008  -0.81  435.1  5138.73
5153.9  -0.000108719  0.0  0.00776103  -0.798  428.1  5153.94
